Symbol	B_cells	Monocytes_CD14+CD16-	Monocytes_CD16+CD14-	NK_cells	Neutrophils	T_cells_(CD4+)	T_cells_(CD8+)
SNTB2	80.75	147.6875	233.5	571.6666667	216.8	257.7727273	144.5769231
MDM1	93.75	123.4375	623.6666667	288	116	274.0909091	132.7307692
SLC10A3	107.5	175.875	231.6666667	453.9166667	232	287.0454545	163.2692308
DHRS13	104.25	115.5625	151.6666667	305.6666667	641.8	209.9090909	122.1538462
OBFC2A	40.5	174	130.3333333	36.5	1026.8	180.5454545	62.19230769
PDXK	113.5	333.125	436	162.3333333	155	305.9545455	144.9230769
ANKRD36B	155.25	29.6875	22	581.5833333	31.8	449.6363636	380.8076923
MR1	306.5	322.4375	323.8333333	100.75	237	160.4090909	199.6538462
ZNF862	153.75	179.375	213.6666667	195.0833333	204.4	503.0909091	200.9615385
POLR2J4	320.75	135.5625	100.8333333	198.0833333	326.8	296.5454545	268.7692308
PPP3R1	75	153.9375	91.83333333	314.25	812	112.4545455	87.84615385
GPBAR1	103	398.25	855.5	58.83333333	83.6	76.63636364	71.42307692
IFT52	235.5	255.1875	221	323.3333333	123.4	169.1363636	318.8076923
TUBB3	171.5	259.9375	346.5	320.9166667	261.6	171.1363636	114.5769231
HACL1	262	198.125	213.1666667	331.3333333	80.8	226.0909091	334.2692308
MAGED2	226	143.375	313.8333333	195.3333333	102.4	302.2272727	362.5
INPP5D	112.25	226.25	462.8333333	165.8333333	304.8	256.3636364	117.1153846
FABP5	279.5	328.375	146.3333333	390.5	29	110.8636364	360.1923077
ZNF580	150.75	239.0625	353	264.5	169.4	276.3636364	190.8846154
XPR1	139.75	264.0625	450.8333333	181.5	239.8	194.8181818	172.4615385
tcag7.907	182.5	149	139.3333333	126.5	672	217.0454545	156.5
MIIP	274	279.125	286.1666667	170.9166667	217.2	219.4545455	195.9615385
HMG20A	291	190.8125	208.8333333	300.9166667	36.2	392.0454545	222.8461538
SNX12	135	259.875	322.3333333	301.8333333	168.6	272.7727273	182.1153846
CHST7	34.5	135.75	612.1666667	364	309	141.0454545	45.11538462
TMEM69	213.5	426.6875	392.6666667	98.33333333	50.4	309.1363636	150.5
ZNF783	244.75	229.625	218	281.0833333	128.8	303.7272727	234.8846154
ZNF512	360.25	178.25	178.8333333	112.5833333	108.8	458.8636364	243.2692308
SSRP1	267	196.6875	240.5	313.5833333	70.2	320.6363636	232.0769231
SLC43A2	160.5	351.9375	492	61.41666667	430.2	62.81818182	81.80769231
ZNF212	173	213.375	211.1666667	307.5	178	264.2272727	293.3846154
PDE8A	170.75	208.9375	402	202.9166667	121.8	224.5454545	309.0769231
PLOD1	145.25	366.125	334.6666667	273.9166667	336	69.59090909	114.4615385
CLIC3	16.25	16.0625	63	1427.416667	22	39.09090909	54.57692308
MTMR11	97.25	700.0625	565.6666667	47.16666667	83.4	75.81818182	68.26923077
PRKCI	63.25	147.5	117	272.5	106.6	495.5454545	435.1538462
C3orf37	155	110.3125	111.6666667	388.75	263	385.1818182	223.5384615
TBC1D20	82.75	182.9375	213.1666667	426.5833333	327.2	241.8636364	162.8846154
ST6GALNAC2	90	188.375	124.5	35	1036	71.5	91.53846154
CHRAC1	117.75	287.25	330.5	319.25	186.2	180.3181818	215.1538462
CEP57	79	123.25	187.1666667	454.3333333	63.6	488.8181818	239.3846154
AHNAK	227.75	648.9375	435.3333333	39.66666667	39.2	129.4545455	114.2307692
FAM58A	176.5	221.5625	295.8333333	299.25	200.2	285.4545455	155.6153846
TP53	311.25	356.25	391.1666667	49	46	364.5	116.1153846
URGCP	223	189.4375	212.8333333	279.1666667	87	329.9090909	312.6538462
RDH11	265.75	289	244.6666667	305.5833333	69.6	252.8181818	206.0384615
ANXA3	11.25	43.5625	19.16666667	10.08333333	1465.2	32.40909091	51.46153846
LYSMD3	84.75	147.5	140.3333333	359.9166667	436.8	288.6363636	175.1923077
PRPS2	317.25	246	182.3333333	315.75	73	356.3181818	142.2692308
SLPI	72.25	138.375	100.3333333	71.08333333	1095.6	62.04545455	93.07692308
AGPAT2	147.25	348.25	374.3333333	145	284.4	194.0454545	139.4615385
HDAC7	235.75	225.6875	187.1666667	163.1666667	406.4	221.9090909	192.0384615
FBXL18	195	265.5	328	192.4166667	203.8	229.5909091	217.1153846
KIR2DS5	157.75	139.4375	151.6666667	573	141.8	107.9090909	357.3461538
GCLC	86.75	262.25	459.8333333	359.1666667	47.4	207.1363636	206.2307692
C2orf47	148.25	223.5	216.6666667	532.5833333	102.8	206.9090909	197.7307692
NFYC	123	288.75	319.3333333	136.4166667	477.8	179.3181818	102.1538462
AP1M1	114.5	325.75	503.8333333	55.41666667	231.6	265.4090909	129.7692308
XIAP	113.5	154.75	309.8333333	298.5	322	279.9090909	147.6538462
ZBTB5	280	151.25	125.8333333	402.25	134.6	260.8181818	269.5
HSPB1	146.5	141	403.8333333	132.9166667	69.2	477.1363636	253.2692308
ZNF32	280.75	168.3125	154.5	351.5833333	59.2	370.0909091	238.8461538
ASNS	173.25	28.75	44.66666667	588.75	77	472.4090909	238.0769231
HCFC1	148.25	247.6875	299.1666667	307.75	148.2	316.1363636	155.3846154
TMEM42	335.75	233.9375	171.5	215.25	86	390.5909091	189.4615385
SLC1A5	259.5	319.875	491.1666667	104.9166667	116.4	136.4545455	194.0384615
ZMYND8	176.25	150.5	232.3333333	431.3333333	179.6	283.3181818	168.8846154
COBRA1	57.25	261.25	363.6666667	302.25	122.8	421.3636364	93.34615385
ATXN7L1	182	194.8125	231.6666667	272.4166667	98	442.2727273	200.5
COPS7A	216.25	313.625	306.3333333	189.4166667	237.6	232.9545455	124.9615385
MED8	260.5	299.6875	224.5	198	258	166.7727273	213.2307692
MFSD10	151	221.9375	268.3333333	392.75	153.4	313.4090909	119.6923077
EML4	170.25	92.1875	248.3333333	127.75	221.8	388.9545455	371.1538462
C19orf28	194.75	295.25	418.1666667	156.1666667	202.8	171.2727273	181.8846154
GPR44	88.25	99.1875	663.3333333	70.91666667	472.2	124.5909091	101.7692308
OLIG1	13	766.875	535	10.25	266.6	15.13636364	12.5
FGD4	48	347.5625	471.6666667	15.5	679	24.5	33.11538462
CCDC55	134.25	195.1875	198.6666667	276.6666667	205.8	319.0454545	288.3846154
HEXIM1	98.75	176.6875	260.3333333	374.5	308.4	223.5909091	174.4615385
TAF6	135	221.875	339.6666667	173	169.6	370.7272727	206.6923077
LRRC28	340.25	296.8125	209.1666667	127.3333333	232.6	198.1363636	212.1923077
ELP2	261.5	151.25	163.8333333	287.1666667	150.4	219.3181818	383
ZNF579	248.5	218.8125	226.1666667	288.3333333	188.6	225.6363636	220.2307692
PDE3B	42.5	82.5625	69.33333333	68.91666667	308.8	675.2272727	368.7692308
SETD7	152.5	549.375	450.8333333	46.41666667	91.8	194.2272727	130.9230769
EDEM2	193.5	310.6875	256.6666667	211.0833333	338.2	178	127.8461538
HPS6	143	267.625	282.1666667	370.9166667	120.8	241.3181818	189.1153846
SLC36A1	139.5	343.9375	229.1666667	118.0833333	561	110.2727273	112.6923077
REPS2	44.25	92.8125	90.83333333	32.5	1284.6	35.40909091	33.65384615
SNUPN	323.75	283.25	239.1666667	176.9166667	82.8	329.6818182	178.0384615
TMED1	171.5	276.375	237	503.3333333	150.8	128.6818182	145.8846154
ZDHHC12	203	313.875	241.1666667	158.3333333	261.2	207.9090909	227.6153846
LOC284939	309.75	263.375	240.1666667	157.1666667	187.4	205.7272727	249.1153846
LDOC1L	95.5	215.5625	163.1666667	417.0833333	70.4	300.1363636	350.7307692
LOC100128343	219	244.1875	309.3333333	209.0833333	199.6	219.8636364	211.2692308
ARMCX3	89.75	208.0625	219.5	420.6666667	141.8	293.5454545	238.7307692
IFI44L	105.75	427.125	446.1666667	102.1666667	262	194.1363636	74.23076923
AKAP7	93.75	149.9375	250.5	407.25	29.2	455.5454545	225
RSC1A1	157.75	212.875	162.5	250.9166667	50.6	276.1363636	500.1538462
MPV17	245.25	433.5	339	127.8333333	71.8	231.9545455	161.5
APOL1	180.5	205.875	209	135.8333333	508.4	187.3636364	183.6923077
PAK1	29.75	393.5	734	75	287.8	45.31818182	45.11538462
ZNHIT6	146.75	80.3125	115.8333333	560.6666667	15.8	364.2727273	326.5769231
ANAPC10	251	179.625	187.5	197.8333333	20.6	182.7272727	590.6538462
ZNF445	267.25	232.625	276.1666667	173.0833333	223.2	223.6818182	213.8076923
LSG1	156.75	193.3125	185.3333333	332.1666667	74.8	331.1818182	334.5769231
CXorf65	56.25	40.3125	53.66666667	507.1666667	171.2	387	392.0384615
SLC41A1	106.75	84.125	84	773.8333333	81	265.5909091	212.2692308
GOLGA3	184.25	226.75	219.1666667	320.25	177.6	305.2727273	173.9230769
LOC93622	59.25	117.625	139.6666667	482.4166667	63	517.2727273	227.8461538
SNTB1	123.5	356.0625	232.6666667	317.75	199.8	240.4545455	136.6923077
FAM174A	30.5	154.9375	151.5	107.8333333	999.4	101.0454545	61.23076923
TTC15	69.5	291.625	434.6666667	107.4166667	284	315.1818182	103.8846154
GIT2	127.75	266.6875	277.3333333	165.6666667	488	150.3636364	129.8846154
ULK3	113.75	144.25	205.8333333	371.6666667	100.6	479.9545455	189.2307692
USP24	188.5	145.5625	227	304.8333333	135.2	326.5909091	277.3461538
TRIM37	150	172.3125	162.6666667	354.6666667	123.6	339.4545455	301.9615385
ITGA6	19.5	21.8125	24	183.75	128.4	989.7727273	237.3846154
SCLT1	38.25	317.6875	478.8333333	351.5833333	321	53.5	42.57692308
C6orf108	319.5	285.0625	299.1666667	105.5833333	92.8	331.8181818	169.4615385
OXR1	145.5	304.75	469.5	126.8333333	159.8	301.1363636	95.80769231
PIK3AP1	159	226.75	749.8333333	29.83333333	389.2	17.04545455	31.65384615
PDCD5	389	277.5	206.5	229.3333333	114.2	199.7272727	186.7307692
C9orf46	234.75	169	141	330.8333333	153.4	316.5454545	257.4615385
SNX19	238.25	262.0625	250.3333333	121.5	260.4	275.3181818	194.7307692
YIF1A	147.25	398.4375	453.5	147.6666667	72.2	279.6363636	103.8076923
MPDU1	75.75	412.8125	636.3333333	97.33333333	80.8	191.8636364	107.5384615
USP20	85.75	100.125	109.8333333	330.3333333	138.8	529.9090909	307.4230769
SENP2	128	164.125	135.3333333	380.8333333	430.2	154.9545455	208.0384615
TMEM2	128.75	211.75	212.3333333	299	392	198.5	158.6923077
TMEM218	219	424.8125	324.5	130.5	117.6	250	134.5
HIST3H2A	179	146.75	255.5	428.6666667	107.4	281.5	200.6923077
MGC2752	65.75	244.875	305	234.9166667	451.8	181	115.9615385
PITRM1	120.25	234.1875	304.3333333	258.5	60.8	403.5909091	216.9615385
GFOD1	151.5	140.6875	278.8333333	550.3333333	268.8	80.27272727	127.9230769
LRRC4	103.75	127.375	184.8333333	104.5	908.2	77.04545455	92.46153846
SLC25A14	127	190.5	189.1666667	279.8333333	269	260.8181818	281.8076923
ELP3	305.75	222.5	230.1666667	186	45.6	405.5454545	202.1923077
CTSO	133.5	331.1875	385	300.9166667	52.8	238.0454545	155.8846154
PNKD	69.25	587.1875	657.3333333	43.25	102.2	51.31818182	86.69230769
ACSL3	100	174.3125	196.3333333	557.9166667	239.4	159.3636364	169.7692308
SPNS1	105.25	378.625	411.8333333	297.3333333	87.4	206.8181818	109.5384615
SRBD1	104.25	233	523.8333333	166	329	152.1363636	87.84615385
ARFIP2	160.75	266.6875	235.5	170.4166667	125.4	338.8636364	296
KLHL36	264.5	175.75	149.8333333	163.5	118	510.3181818	211.3461538
SLC5A6	155.75	165.1875	182.6666667	463.5	107.4	226.7727273	291.1153846
ABCA7	129	181.25	181.8333333	376.4166667	381.2	235.5454545	106.7692308
RAD51C	430	166.5625	117.6666667	157.1666667	73.4	143.4090909	503.5
SAMD9	152.75	124	155.6666667	114.0833333	698.8	218.6363636	127.5384615
U2AF1L4	316	140.9375	189.3333333	259.5833333	145.6	266.5909091	273.1538462
FEM1B	44.25	216.875	283.8333333	656.5	66.8	183.4090909	139.4615385
AAAS	413.25	263.625	237.5	80.16666667	190.4	224.3181818	180.8076923
TMEM214	259	290.875	286.8333333	84.41666667	134.8	259.4090909	272.5769231
C1orf156	498.25	93.6875	51.16666667	221.6666667	51.8	286.1363636	384.8461538
MBOAT7	53	94.8125	95	52.91666667	1161.4	72.31818182	58.03846154
FAM98C	67.5	181.75	298.5	346.3333333	167	398.6363636	126.5384615
ERP27	150.25	185.125	163.6666667	186.0833333	208.2	312.3636364	380.5384615
PBX3	179.25	270.75	291.3333333	268	158.6	262.7272727	155.1538462
HDAC9	636	452.4375	218.5	91	96.6	37.63636364	53.61538462
SLC22A18	79.75	364.0625	346.3333333	186.5833333	313.6	193.4545455	101.6923077
MRPL30	331.5	302.1875	173.6666667	86.33333333	93	176.7272727	422
ASXL1	116.75	126.1875	165.5	371.8333333	132.4	306.0454545	366.5384615
C6orf226	126	199.25	198.6666667	599.8333333	87.2	165.8636364	208.3076923
FYCO1	293.75	221.1875	206.1666667	145.4166667	201.8	207.3636364	309.3461538
STAG3L4	109	135.75	151.8333333	796.75	64.6	89.36363636	237.3846154
SFI1	175.25	147.25	194.1666667	279.0833333	171.6	424.0909091	192.3461538
NOD1	203.5	201.5625	294	309.25	177.4	231.6363636	165.2307692
POLDIP2	162.25	272.625	289.6666667	230.9166667	201.8	238.2727273	186.6923077
LOC100129387	152	123.75	132	309.3333333	131.2	468.7727273	264.5384615
SLC30A7	66	227.75	307.3333333	252.5	87.8	386.5454545	253.6538462
AHCY	246.25	373.9375	392.1666667	202.1666667	60.6	197.6818182	108.3461538
CPNE2	52	493.8125	174.6666667	60.33333333	454.8	170.2272727	174.8461538
MAN1B1	140.75	229.4375	246.8333333	319.3333333	161.4	284.6363636	196.8461538
RASA1	152.75	195	427.6666667	148.5833333	192.4	317.3181818	145.3461538
SAP130	80.5	149.3125	199.1666667	491.1666667	314	197.1363636	147.6923077
ZNF562	189.25	218.0625	292.5	352.1666667	161.2	183.5909091	182.1538462
FAM85A	297.75	114.625	78.83333333	148.5833333	153	482.2727273	303.5384615
GRLF1	61.5	198.875	252	329.8333333	65.4	460.8636364	210.0384615
PRAGMIN	220.5	122.625	61.83333333	108.5833333	64.6	748.6363636	251.5769231
HIST1H2BD	168.75	157.75	210.5	107.6666667	678	120.8181818	134.1538462
NUP188	201.25	200.25	223.5	270.9166667	155.2	331.1363636	194.6538462
C17orf44	251.5	317.125	187.3333333	47.83333333	304.6	293	172.5384615
C7orf43	115.5	203.375	259.6666667	161.6666667	420.2	263.8636364	149.3846154
CTNNBIP1	151	285.0625	251.6666667	356.3333333	175.2	182.4090909	171.1923077
FPGS	209.75	210.5625	252.3333333	236.6666667	185	271.5454545	206.7307692
PNPT1	239.75	236.3125	243.8333333	174.0833333	107.6	309.9545455	261.0384615
MZF1	139.75	191.625	223	339.8333333	149	363.7272727	165.3846154
PHF21A	59.5	194.3125	179.3333333	270.9166667	647.2	106.6363636	113.4230769
EIF2AK2	140.25	204.9375	197.8333333	284	319	231.1818182	193.5
UQCC	339.25	217.125	233	124.25	139.4	293.2727273	224.1153846
MRPL37	197.25	378.25	337.5	160	51.2	263.2727273	182.6153846
METTL14	228.25	119.875	110.6666667	421.5833333	153	261.6818182	274.8076923
RAB3IL1	305	233.375	230.5	104	232.2	221.5909091	243.0769231
MPG	192.75	309.625	280.8333333	311	142.6	216.2727273	115.2307692
PHF1	137	96.0625	109.3333333	241.0833333	278.8	408.6818182	297.0769231
INPP1	119.25	283.4375	251	319	307.8	159.7272727	127.5384615
RASSF7	189.25	225.1875	246.5	256.9166667	163.2	323.2272727	162.5
NKIRAS2	117.5	389.8125	391.8333333	191.3333333	175.2	177.8181818	123.1153846
HPCAL1	33	285.125	396.5	68.83333333	438.6	290.0454545	54.15384615
SLC9A1	158.5	229.625	268.3333333	148.9166667	351.6	202.6818182	205.6923077
VRK1	346.5	146.375	167	249.6666667	92.2	265.0909091	298.0384615
CRAT	253.5	223.75	201.5	240.9166667	249.2	188.6818182	207.2692308
SPAG9	70	164.6875	123.1666667	209.4166667	695.6	157.6818182	144.1923077
TMEM184A	316.5	198.25	205.1666667	226.3333333	264	158	194.7307692
UNC5B	319.5	244.3125	225.6666667	142.5	239	165.3181818	226.4615385
UTS2R	213.75	287.625	310.3333333	182.6666667	177.4	194.2272727	196.3461538
PRPF3	163.25	149.625	167.8333333	291.6666667	215.2	324.0454545	250.0769231
PTPN11	182	234.8125	244.1666667	110.1666667	281.4	280.7727273	227.2307692
LTBR	107.5	415.9375	445.8333333	71.75	357.6	69.04545455	92.80769231
KCTD9	41.25	71.6875	166.6666667	882.5833333	93	174.8636364	130.3076923
PACSIN2	119.25	211.375	320.3333333	63.16666667	584.6	157.5909091	103
DAZAP1	37.5	201.5	363	442.4166667	63.8	332.6818182	118.1538462
GRASP	202.25	165.875	202.6666667	490.0833333	184.2	127.3181818	186.5384615
SPAST	93.75	244.125	320	241.0833333	356.4	184.1363636	117.6538462
C14orf147	65.5	610.1875	509.8333333	176	36.8	75.36363636	83
TRMT1	102	389.125	294.8333333	198.9166667	79.2	363.4545455	129.1538462
CLN3	95.25	339.6875	245.1666667	150.9166667	254.4	280.7727273	189.9230769
PXK	388	245.5	153.6666667	63.91666667	528.4	92.31818182	82
ECD	210.75	161.6875	150	453.3333333	197.2	142.9090909	237.6153846
RBM33	97.25	105.8125	148.3333333	324.5	403.8	292.4090909	181.3461538
TRAF6	157.75	210.875	216.6666667	277.9166667	337.2	152.5	200.3846154
BRAP	116	161.5	158.1666667	456.25	246.4	194	220.1923077
TIMM9	242.25	219.1875	134	265.8333333	31.2	247.8181818	411.6538462
ENTPD6	111.5	305.0625	217.5	204.4166667	114.8	416.0454545	182.5384615
TAP2	51.5	163.0625	330	453.5833333	218.4	244.2272727	90.96153846
GK	16.25	93.6875	58.66666667	15.66666667	1335.6	17.86363636	13.61538462
ERO1L	98.75	217.3125	172.3333333	119.6666667	562.2	245.5	134.9230769
LOC150381	133.25	227.6875	234.1666667	402.1666667	144.4	234.3181818	174.1923077
C21orf81	167	96.5	94.83333333	764	131.6	144	150.5384615
ST3GAL2	95	208.125	242.8333333	204.5833333	534.6	161.0909091	102.1923077
LONP2	94.5	168.8125	270	278.0833333	105.4	428.9545455	201.9615385
HIP1	32.5	122.75	97.16666667	158.8333333	1080.2	22.86363636	33.15384615
GPR107	171.5	203.75	185	287.9166667	376.6	154	168.6538462
PNOC	1281.75	78	56.83333333	27.5	36.4	25.95454545	40.53846154
LOC728769	244.75	176.0625	156.1666667	428.9166667	56.2	279.3181818	205.0769231
WRB	236.25	286.5	165.8333333	127.8333333	269.4	274.0454545	186.6153846
INTS1	176.75	211.375	260.1666667	283.5833333	187	312.4090909	114.7692308
RCL1	226	167.6875	156.5	412	132.6	202.4090909	248.5
GEMIN7	264.25	244.3125	201	285.9166667	117.6	145.3636364	286.8846154
COG1	114.25	140.8125	171.6666667	299.25	162.2	356.7272727	299.0769231
LOC595101	91.75	167.6875	160.8333333	251.8333333	213.8	399.0909091	258.9615385
INPP5E	180.75	158.625	177.5	298.9166667	104	427.0454545	196.1538462
BAG3	19.25	81.0625	116.8333333	318	32.6	755.0454545	218.7307692
KLRC3	13.25	9.8125	22	1152.5	10.6	9	323.7692308
SLC25A20	122	374.0625	356.1666667	163.5833333	190.2	196.8181818	138.0769231
RBBP8	116.75	262.8125	746.1666667	214	88.8	56.36363636	55.88461538
CAPN7	111	210.1875	227.1666667	258.25	177	293.0909091	262.4230769
CLPX	81.25	182.125	149	433.8333333	214.8	279.9545455	198
C12orf45	285	305.6875	176.3333333	210.1666667	73.4	211.9090909	276.3846154
ZNF24	182	201.375	259.1666667	176.3333333	333	168.2727273	218.4615385
L3MBTL3	98.75	126.25	348.6666667	358.5833333	94.2	331	180.9230769
ACSS2	125.5	370.75	235.5	77.91666667	440	172.5454545	115.5769231
AGPAT5	551.25	181.8125	191.1666667	203.25	48.4	200.0454545	161.8076923
FLNB	225.25	131.6875	182.5	243.6666667	185.8	339.9545455	228.2692308
PTGES2	259.75	266.75	246.8333333	128.9166667	224.2	218.5	192.1538462
SLC35D2	71	279.5	210.5	382.6666667	70.6	330.6363636	191.9230769
NSUN6	305	154.875	97.83333333	380.1666667	119.8	221.6818182	257.3076923
ATP2B1	127	186.8125	276.3333333	165.0833333	518.8	153.1363636	108.6923077
PATZ1	99.5	157.1875	125.6666667	604.75	63.2	267.6363636	217.3461538
LOC100190986	169	138.375	142.8333333	91.91666667	289	343.9545455	359.8846154
SPATA2L	124.25	144.0625	157.6666667	233.6666667	648	131	96.26923077
SRGAP2P1	127.75	284.6875	256.3333333	232.6666667	362.6	148.0454545	122.2692308
C20orf72	194.75	223.8125	318.8333333	234.5	251.8	214.4090909	96.15384615
ZBED4	36.75	103.6875	161.5	939.25	49.8	156.3181818	86.11538462
NUBP2	194.25	246.4375	229.3333333	242.75	210.2	210.1363636	199.4615385
PSMG3	111.25	238.5625	201.8333333	413.6666667	72.8	236.1818182	258.1538462
HIVEP3	184.5	270.375	346	247.5	164.4	170.6363636	148.9230769
NUP205	193.25	143.8125	213.3333333	276.1666667	35.4	352.0454545	317.8846154
NDUFAF2	412.75	284.875	134.6666667	158.0833333	37.6	232.9090909	270.7692308
ATF6B	197.5	223.5625	194.8333333	271.8333333	238.6	261.5909091	143.5769231
INO80E	96.5	189.125	311.3333333	270.1666667	117.2	381.1363636	165.6923077
PIK3R5	91	197.4375	301.1666667	127.4166667	510.8	171.6363636	131.1923077
PIGX	35.5	158.9375	254.6666667	200.75	693.6	116.9545455	70.11538462
WIBG	319.25	271.375	243.6666667	62.66666667	154	282.8636364	193.8846154
SAP30L	177	208.875	209	133.5833333	267.8	387.6818182	143.2692308
ACIN1	96	166.75	245.3333333	294.4166667	243	310.1818182	171.4615385
CCDC25	170.25	198.25	188.3333333	244.4166667	75.6	300.2272727	349.7307692
LOC100291812	647	165.875	82.33333333	52.75	195.2	143.5909091	239.7692308
SYNGR1	79.5	317.625	86	768.8333333	95.4	57.81818182	120.7692308
RRBP1	26	245.5625	479	435.75	119.8	117.9545455	101.8461538
SIRT2	38.5	58.8125	74.66666667	1066.5	147.2	70.27272727	69.07692308
TEX264	177	278.5625	282.1666667	225.3333333	101.2	306.9545455	153.6538462
NFKBID	228	198.1875	166.5	67.75	653.4	118.3181818	92.34615385
GPR172A	133.5	233.5625	317.5	268.6666667	169	242.3181818	159.6538462
DHFRL1	310.75	190.1875	152.5	146.1666667	219.2	277.7727273	227.3846154
GTF2H1	225.25	250.5	177.8333333	61.58333333	232.4	446.0454545	130.3461538
PDP1	123	263.625	500.8333333	172.5833333	126.2	165.6363636	170.9615385
C1orf103	425.75	125.3125	96	31.16666667	434	257.8181818	152.0384615
RAB28	84.5	245.9375	269.1666667	274.6666667	151.2	366.8636364	129.1538462
ADHFE1	145.75	222.4375	150.8333333	356.9166667	114.4	281.6818182	249
SHMT2	474.5	217.5625	297.8333333	158.5	36.8	253	82.57692308
LOC203274	475.5	223.6875	194	25.58333333	316	72.45454545	213.3461538
APP	121.75	567.5	267.8333333	127.4166667	66.4	275.9090909	93.38461538
C3orf75	349.75	227.125	195.8333333	177.75	115.6	274.7272727	179.3846154
CDK9	56.75	152	266.6666667	488.5	166.6	289.3636364	100.0384615
AMIGO2	73.75	23.875	29.33333333	442.25	33	408.3181818	508.9230769
PLA2G6	154	177.375	199.3333333	289.1666667	166.6	355.6363636	177.2692308
CPSF3	208	322.5	291.5	232.1666667	69.2	208.2272727	186.8846154
TOMM40	280	252.5625	230	159.5	194.4	195.1818182	206.7307692
KCNQ1	101.5	373.5	309	138.9166667	314	188.7727273	92.26923077
SUDS3	88.25	167.875	174.8333333	374.5833333	268.4	319.6363636	123.6923077
GDPD5	98.75	225.625	178.5	314.5	85.2	471.3636364	143.0384615
